,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,55.88097606479934,101.80496660770086,136.67322796621255,165.07736076176852,189.51839581534574,211.83275253545898,223.5471541766277,246.15218695563522,261.46786723313875,277.1009431089714,288.17461526382255,305.41000172717355,318.8109083565896,330.71101912074613,346.8015208185633,360.08070013758163,372.4556968125422,373.0003094346838,401.1686352390499,381.86238214367916,407.42276552952524,432.09139170545586,434.25993825688033,426.8015907568097,447.91434413196123,456.6617390038023,455.305972372353,505.7547914863059,502.932691855747
1,54.64610865709533,100.98028117628903,134.517092148586,160.53658493427469,184.6846650057932,208.81583248380224,227.6371702175902,244.401648928176,261.42034694267676,273.42756070046187,289.89556501448703,316.9959828747918,317.8796183336696,327.65725679909104,343.2702849976059,343.28859856769316,362.35790436381467,379.5353534313237,395.6380824581479,392.2563285576216,414.10786245056187,406.13155582329034,430.76099869600927,455.8109898846389,433.55642290924527,465.3757635391218,470.80707292463046,482.14981461833906,469.70811242248806
2,53.004718732279244,99.37988317231718,132.33592634578068,157.91650805055906,186.6972797589727,202.69597919773858,225.2479086650309,239.52319595105513,257.61804520219226,267.86784366896495,290.02673816113776,300.4113666863444,317.1547602277071,333.0435188989649,331.47309058369416,350.3369476583899,357.87132600763636,384.0617446674213,387.5221801999485,391.42977861246163,405.4837504738478,409.90109301650705,434.2676548782507,436.0523195099762,453.5416601957472,457.57520769400645,455.3018423228281,488.9358971486755,478.9950522620347
3,51.90406343616078,97.40471030146371,129.77580960826384,158.2313568805754,180.37574068279721,202.7556200849538,225.9742668949395,243.322498145169,255.9291656185129,272.2078940364937,291.0722050052595,297.10436475718245,313.234324769293,325.211523472121,333.8385667612644,345.9039636555881,369.6319588113745,372.9263119708759,384.1732412060659,385.1744681777592,401.94347175208816,411.28387834420164,399.6898793724909,422.2224121429383,436.0682520141812,438.86830059643114,454.96012905855383,459.99369160949067,466.4411257235938
4,50.91718630092106,95.53595476726765,129.17773852571852,156.15687091483696,179.1904482058811,199.1281661403693,215.32668731637253,237.95146303631353,253.53433862707018,273.50514197829017,280.4195632518802,295.1644803043407,302.2186446952806,317.31747948950044,327.5344592281992,342.26200164772365,355.10322178540326,372.7710528175489,368.91968274950875,384.49782665098843,397.1939466810276,402.4834811117054,418.83428750116616,430.4115625919451,420.3700737227478,437.1188716756051,478.1004731796326,457.70888362541774,476.96880204016196
5,49.505972554453194,94.04344458153153,126.67917516385218,153.71515728585982,173.4907014406348,196.31939527437987,214.9971721837631,237.8868164393004,248.20894515545314,268.17438700960184,264.09783777596806,280.3538896264368,302.6319027701053,318.3938380213425,332.0811717740599,345.4895721634443,353.71740986814655,362.4252747279565,373.51873380796843,377.4757830249835,408.392158458285,412.7083759328167,419.9998489268122,420.27239775692937,420.941004885989,435.24405886560277,441.2759929414644,453.50573115352665,461.75728071591874
6,48.141337896185846,92.40403129195253,124.95962402247284,152.4662061065345,174.29054106957773,193.74286221369945,209.65168159794922,231.18868752394764,244.93873845945444,258.64523670114454,278.49251994419944,288.71792651933805,309.02211361094595,308.31306500939974,318.9356769356955,339.86996701115737,352.49238350173977,360.45565927191626,370.8140406015369,362.06124440653065,387.94142945736496,397.0576793195884,417.62040317086945,407.08083729477994,434.452622409282,432.52960367280144,438.60462568932,443.4417762921343,460.58612487402706
7,46.47767808591321,89.52969748709876,124.33532031485625,150.5072115517134,171.06724836947038,194.42694268425674,210.059184302617,226.3999134902059,242.783340361462,256.4074530594471,276.9058907817321,284.6045440160161,301.70623306504496,305.011999588864,324.34466721602814,327.5821077670556,342.80934202845543,342.96152371916145,358.1486737240736,374.2346615025888,379.0405116007653,403.28297260193494,387.4886838030371,413.89484720033334,426.4418812175846,425.9051066011527,430.2912238602802,449.18184163957795,435.2276396083171
8,45.515161414015864,87.8208657188916,120.7700367306518,147.0021208975244,171.60993339981036,189.9290621532513,205.78722825836329,222.9575247089565,241.94973100337765,256.3491214559104,263.3376460322801,286.6222571367809,295.1378274870814,305.74618414946207,310.33572876132246,318.60587058686724,346.04105236708773,345.1101041751681,361.32029355555915,363.69994269042775,387.1150638768239,389.6974634766601,400.22109514422806,408.19299385245273,421.7768358223421,421.998595944564,436.3437075796472,441.40291467056625,448.97909551838666
9,44.082981320440595,86.31589299462506,119.18418758632826,144.8193298979401,168.82352298650713,189.08910939022715,208.3229745246301,221.5561792075727,238.80570739900907,250.17406562523269,264.07936883993517,281.40203619500903,287.93750540608613,302.04689128844274,315.9816182922728,332.11908599940404,339.6178012521189,343.04921747850824,352.75181096178795,358.3704964796323,375.988269707638,380.55239230761447,398.6800560363287,399.79955202323976,416.6870783723288,427.5512698214355,433.76361596372993,433.57048316890445,446.9265316011244
