,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,94.54733962128303,89.88494492044063,87.30851753185975,83.32752537979697,83.52005183958528,82.07531139750883,79.85744114047088,79.19605443156455,81.312405500756,78.7407300741594,81.07927136582907,79.23723810209518,78.90712074303406,77.86665706674347,76.45906832745338,77.39290085679315,75.41298869609044,75.59435524515804,77.85794513643891,78.72273021815826,78.0280797753618,75.69443444452445,77.03254373965008,77.50449996400029,76.40578875368998,76.6157390740874,77.40067679458565,74.98941608467132,75.9187846497228
1,95.18943048455613,90.8968248254014,86.34710922312621,84.50140398876809,84.27172582619339,81.90452876376989,80.7390020879833,81.79912160702715,79.23810209518324,79.99784001727986,80.01043991648066,78.06436748506012,78.31967744258046,77.92224062207502,75.67643458852329,78.36302109583123,80.66765065879473,77.18338253293973,76.59824321405429,74.97516019871841,75.18295053639571,78.57873137014904,78.25732594139247,77.60731514147886,73.92540859673123,78.79516163870689,79.17387860897112,77.3314133486932,75.91295269637843
2,95.37878896968824,90.49146806825546,87.72539419684642,85.43782849737202,82.99589603283174,81.50853193174454,81.76693786449708,79.68637050903592,81.19447044423644,79.78112175102599,79.015479876161,78.30081359349126,80.32284541723666,78.41313269493844,79.81784145726834,77.78544171646627,77.10303117575059,77.31658146734826,81.2109583123335,78.71625026999784,79.79084167326661,74.46929224566203,79.99244006047951,76.97444020447837,78.69897040823673,75.77118583051336,75.17049463604292,75.7390740874073,75.90863273093815
3,95.68176254589963,91.21333429332566,87.6437468500252,86.04809561523508,85.15515875872993,83.43379652962776,82.49283605731154,81.50377996976025,79.30347757217942,79.45856433148535,80.51011591907265,78.06292749658003,79.43991648066816,79.26805385556915,81.27150982792138,78.44970840233277,77.45021239830082,79.30232558139535,76.56663546691627,75.3639570883433,79.44294045647635,80.46670026639786,76.17423860609115,76.91381668946649,78.374973000216,75.85571315429476,75.44654042767658,78.36647706818346,79.01576787385702
4,95.8218734250126,91.48822809417524,88.09323925408597,86.82309741522067,83.85052919576643,84.71956224350205,82.68039455684355,81.25840593275254,80.91396068831449,82.68413852689179,82.25948592411261,80.71826625386997,79.44322845417237,79.32090143278853,79.41680466556268,79.39491684066527,79.62884296925624,77.95075239398085,79.24429404564764,78.8890488876089,78.31485348117215,77.02829577363381,79.56044351645187,77.68910648714811,79.47296421628627,73.70293037655699,78.86651306789545,76.40017279861762,78.29958960328317
5,96.10367917056664,92.36302109583123,88.6155950752394,85.98948808409533,84.50356397148823,83.18165454676362,82.98509611923105,82.20390236878104,82.859529123767,81.7078263373893,78.50269997840017,80.67017063863489,81.60407516739866,78.71437828497372,79.02944776441788,79.87068903448773,80.67686658506732,78.48455612355102,79.08179134566923,82.87781697746418,80.84692922456621,78.13694290445676,80.8891208870329,79.41147670818633,78.07257541939664,80.83015335877313,78.87695298437613,78.32471740226079,76.25451796385629
6,96.08265533875729,92.37727698178415,89.61149110807114,87.64648282813738,86.47922816617466,85.11339909280726,84.21506227950177,83.86190510475916,82.12542299661602,82.69133846929225,80.84296925624595,83.31226150190798,79.96630426956584,82.96824825401397,80.65951472388221,80.94319245446036,78.79350565195479,79.94556843545251,76.65901072791418,79.46648426812585,78.1468068255454,79.25811793505652,78.72935416516668,77.48866009071928,79.51976384188926,79.11383108935128,79.36021311829505,80.07689538483692,75.63640290877673
7,96.42839657282742,92.67578659370724,89.83512131902945,86.12743898048815,85.99971200230398,86.39642882856937,84.19886240910073,85.36539707682338,82.41759665922673,82.26150190798474,81.0218878248974,80.1968464252286,81.24357405140759,82.08135934912521,81.7531859745122,82.33580531355749,82.00021599827201,79.45496436028512,77.96925624595004,77.58873929008568,80.77024983800129,77.67715458276334,81.08798329613363,77.82460940312477,81.02095183238534,79.82072143422853,80.13672690618475,83.97134422924617,81.73713010295917
8,96.86788105695155,93.32363741090072,89.94974440204479,88.1484628122975,86.55338757289941,85.33011735906113,84.93822449420405,83.94974440204479,84.22089423284613,82.63661890704874,83.06163150694795,83.74411404708762,83.00820793433653,82.28497372021023,81.1296709626323,80.01281589747282,81.8767369861041,80.50485996112032,81.45942832457341,82.69565843473252,78.60270717834257,81.84260925912592,79.87061703506372,80.23313413492691,80.50255597955217,78.9748722010224,76.94153646770826,77.56526747786017,83.89833681330549
9,96.63085895312838,93.91648066815465,91.03455972352221,88.09273525811794,86.97674418604652,85.23507811937505,86.46886024911801,85.10504715962273,83.77896176830585,83.84332925336598,83.79760961912305,82.17092663258694,81.94888040895673,82.65692274461804,85.11051911584707,83.35474116207071,81.76751385988912,81.15011879904961,83.75764993880048,79.39880480956153,78.55129958960329,82.16156670746633,79.59953920368638,81.24242206062351,80.30455756353949,81.60112319101447,84.98725610195119,85.05090359277126,78.31103751169991
